time,width
0.0,5.0
0.022573363431151242,5.603225888344825
0.045146726862302484,5.963498885739034
0.06772009029345373,6.246704077339752
0.09029345372460497,6.485793074240252
0.11286681715575621,6.6938158421160585
0.13544018058690746,6.8776808286049596
0.1580135440180587,7.041815038124373
0.18058690744920994,7.189406190959828
0.20316027088036118,7.322905415468823
0.22573363431151242,7.4442685518054486
0.24830699774266365,7.555091532023681
0.2708803611738149,7.656696223983576
0.29345372460496616,7.750189666179088
0.3160270880361174,7.836507235993778
0.33860045146726864,7.9164452330644695
0.3611738148984199,7.990686057148674
0.3837471783295711,8.059817991612512
0.40632054176072235,8.124350947875405
0.4288939051918736,8.184729125720327
0.45146726862302483,8.24134128352806
0.47404063205417607,8.29452913432473
0.4966139954853273,8.344594257607254
0.5191873589164786,8.391803825661727
0.5417607223476298,8.43639537571288
0.5643340857787811,8.478580808752739
0.5869074492099323,8.518549757602823
0.6094808126410836,8.556472437422386
0.6320541760722348,8.592502069190283
0.654627539503386,8.626776949009386
0.6772009029345373,8.659422222204487
0.6997742663656885,8.690551410216848
0.7223476297968398,8.72026772957605
0.744920993227991,8.748665235252494
0.7674943566591422,8.775829815081355
0.7900677200902935,8.801840057410514
0.8126410835214447,8.826768010436977
0.835214446952596,8.850679848685315
0.8577878103837472,8.873636459611713
0.8803611738148984,8.89569396128329
0.9029345372460497,8.916904160399575
0.9255079006772009,8.937314958525864
0.9480812641083521,8.956970713243908
0.9706546275395034,8.975912559950796
0.9932279909706546,8.994178699219459
1.0158013544018059,9.0118046539452
1.0383747178329572,9.028823499920719
1.0609480812641083,9.045266072988692
1.0835214446952597,9.061161155501598
1.1060948081264108,9.076535644460755
1.1286681715575622,9.09141470340099
1.1512415349887133,9.105821899825042
1.1738148984198646,9.119779329766633
1.1963882618510158,9.13330773086685
1.2189616252821671,9.146426585181105
1.2415349887133182,9.159154212788405
1.2641083521444696,9.171507857148885
1.2866817155756207,9.183503763046005
1.309255079006772,9.195157247854144
1.3318284424379232,9.206482766789195
1.3544018058690745,9.217493972726439
1.3769751693002257,9.228203771106328
1.399548532731377,9.238624370392365
1.4221218961625282,9.248767328495836
1.4446952595936795,9.258643595538611
1.4672686230248306,9.268263553286545
1.489841986455982,9.277637051552167
1.512415349887133,9.286773441834773
1.5349887133182845,9.295681608439661
1.5575620767494356,9.304369997294042
1.580135440180587,9.312846642656172
1.602708803611738,9.321119191895244
1.6252821670428894,9.329194928502536
1.6478555304740405,9.337080793479684
1.670428893905192,9.344783405235694
1.693002257336343,9.35230907811292
1.7155756207674944,9.359663839650747
1.7381489841986455,9.366853446686301
1.7607223476297968,9.373883400382624
1.783295711060948,9.380758960266594
1.8058690744920993,9.38748515735202
1.8284424379232507,9.394066806416705
1.8510158013544018,9.400508517496366
1.8735891647855532,9.406814706653128
1.8961625282167043,9.412989606071509
1.9187358916478556,9.419037273530193
1.9413092550790068,9.42496160129445
1.963882618510158,9.430766324469833
1.9864559819413092,9.436455028855066
2.0090293453724604,9.44203115832873
2.0316027088036117,9.447498021801618
2.054176072234763,9.452858799764481
2.0767494356659144,9.458116550458191
2.0993227990970653,9.46327421569152
2.1218961625282167,9.468334626329863
2.144469525959368,9.473300507476349
2.1670428893905194,9.478174483365292
2.1896162528216703,9.4829590819864
2.2121896162528216,9.487656739456977
2.234762979683973,9.49226980415789
2.2573363431151243,9.496800540648056
2.2799097065462752,9.501251133371257
2.3024830699774266,9.505623690167978
2.325056433408578,9.509920245604075
2.3476297968397293,9.51414276412736
2.37020316027088,9.518293143062476
2.3927765237020315,9.522373215453515
2.415349887133183,9.526384752763402
2.4379232505643342,9.530329467438357
2.460496613995485,9.534209015345311
2.4830699774266365,9.5380249980895
2.505643340857788,9.541778965219027
2.528216704288939,9.545472416322884
2.55079006772009,9.549106803028192
2.5733634311512414,9.552683530902566
2.595936794582393,9.556203961266478
2.618510158013544,9.559669412920785
2.641083521444695,9.563081163793996
2.6636568848758464,9.566440452513442
2.6862302483069977,9.56974847990459
2.708803611738149,9.573006410422245
2.7313769751693004,9.576215373517163
2.7539503386004514,9.57937646494158
2.7765237020316027,9.582490747996655
2.799097065462754,9.585559254724977
2.8216704288939054,9.588582987050863
2.8442437923250563,9.591562917871052
2.8668171557562077,9.594499992098388
2.889390519187359,9.597395127660782
2.9119638826185104,9.600249216457668
2.9345372460496613,9.603063125276078
2.9571106094808126,9.605837696668347
2.979683972911964,9.608573749793141
3.0022573363431153,9.61127208122181
3.024830699774266,9.613933465711598
3.0474040632054176,9.616558656947236
3.069977426636569,9.619148388252595
3.0925507900677203,9.621703373273599
3.115124153498871,9.624224306633899
3.1376975169300225,9.626711864564461
3.160270880361174,9.629166705508327
3.1828442437923252,9.63158947070168
3.205417607223476,9.633980784732268
3.2279909706546275,9.636341256076227
3.250564334085779,9.638671477614263
3.27313769751693,9.64097202712811
3.295711060948081,9.643243467778154
3.3182844243792324,9.645486348563036
3.340857787810384,9.647701204762019
3.363431151241535,9.64988855836089
3.386004514672686,9.652048918462087
3.4085778781038374,9.654182781679747
3.4311512415349887,9.656290632520244
3.45372460496614,9.658372943749029
3.476297968397291,9.66043017674405
3.4988713318284423,9.662462781836634
3.5214446952595937,9.66447119864008
3.544018058690745,9.666455856366634
3.566591422121896,9.668417174133339
3.5891647855530473,9.670355561257047
3.6117381489841986,9.672271417539227
3.63431151241535,9.674165133540862
3.6568848758465013,9.676037090847894
3.6794582392776523,9.677887662327548
3.7020316027088036,9.67971721237593
3.724604966139955,9.681526097157244
3.7471783295711063,9.683314664834937
3.769751693002257,9.685083255795087
3.7923250564334086,9.686832202862394
3.81489841986456,9.688561831508961
3.8374717832957113,9.690272460056214
3.860045146726862,9.691964399870217
3.8826185101580135,9.693637955550606
3.905191873589165,9.695293425113393
3.927765237020316,9.696931100167918
3.950338600451467,9.698551266088021
3.9729119638826185,9.700154202177888
3.99548532731377,9.701740181832532
4.018058690744921,9.70330947269328
4.040632054176072,9.704862336798293
4.063205417607223,9.70639903072848
4.085778781038375,9.707919805748793
4.108352144469526,9.709424907945198
4.1309255079006775,9.710914578357448
4.153498871331829,9.712389053107744
4.176072234762979,9.71384856352552
4.198645598194131,9.71529333626843
4.221218961625282,9.716723593439673
4.243792325056433,9.718139552701844
4.266365688487585,9.719541427387352
4.288939051918736,9.720929426605545
4.311512415349887,9.722303755346736
4.334085778781039,9.723664614583104
4.356659142212189,9.725012201366656
4.3792325056433405,9.72634670892435
4.401805869074492,9.727668326750493
4.424379232505643,9.728977240696388
4.446952595936795,9.730273633057507
4.469525959367946,9.731557682658082
4.492099322799097,9.732829564933379
4.514672686230249,9.73408945200957
4.537246049661399,9.735337512781404
4.5598194130925505,9.736573912987675
4.582392776523702,9.737798815284597
4.604966139954853,9.739012379317185
4.6275395033860045,9.740214761788508
4.650112866817156,9.741406116527251
4.672686230248307,9.742586594553265
4.6952595936794586,9.7437563441414
4.71783295711061,9.744915510883589
4.74040632054176,9.746064237749257
4.762979683972912,9.747202665144117
4.785553047404063,9.748330930967366
4.808126410835214,9.749449170667347
4.830699774266366,9.750557517295805
4.853273137697517,9.751656101560616
4.8758465011286685,9.752745051877199
4.89841986455982,9.753824494418554
4.92099322799097,9.754894553163972
4.943566591422122,9.755955349946545
4.966139954853273,9.75700700449936
4.988713318284424,9.758049634500598
5.011286681715576,9.75908335561741
5.033860045146727,9.760108281548664
5.056433408577878,9.761124524066677
5.07900677200903,9.762132193057832
5.10158013544018,9.763131396562196
5.1241534988713315,9.764122240812114
5.146726862302483,9.765104830269868
5.169300225733634,9.766079267664423
5.191873589164786,9.767045654027182
5.214446952595937,9.768004088726915
5.237020316027088,9.76895466950386
5.25959367945824,9.7698974925029
5.28216704288939,9.770832652306005
5.3047404063205414,9.771760241963857
5.327313769751693,9.772680353026713
5.349887133182844,9.773593075574542
5.3724604966139955,9.774498498246391
5.395033860045147,9.775396708269124
5.417607223476298,9.77628779148537
5.4401805869074495,9.777171832380958
5.462753950338601,9.77804891411154
5.485327313769751,9.778919118528705
5.507900677200903,9.779782526205459
5.530474040632054,9.780639216461044
5.553047404063205,9.781489267385272
5.575620767494357,9.78233275586223
5.598194130925508,9.783169757593475
5.6207674943566595,9.784000347120664
5.643340857787811,9.784824597847727
5.665914221218961,9.785642582062435
5.688487584650113,9.786454370957564
5.711060948081264,9.787260034651556
5.733634311512415,9.788059642208689
5.756207674943567,9.788853261658824
5.778781038374718,9.789640960016706
5.801354401805869,9.790422803300805
5.823927765237021,9.791198856551794
5.846501128668171,9.791969183850547
